"displayname","ou","dn","whenchanged","objectguid","syncattrs_hash","dn_hash","whencreated","placeholder"
L502H12臺中縣分局第三課,L502H12,"OU=L502H12,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:34:29,"8991c74d83e84c7d857c8991c74d83e8","35aeb1e5d7f265f1f11dbd4dc3ba522e1d0f3db3dd57819020accfceeca25426",ecd897e3c9c7ddde70235990ea0b8e1a7af45ccde93c7177203917f1f95f878d,2013-03-08 10:17:57,external
L502J00臺中縣分局第四課,L502J00,"OU=L502J00,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:34:29,"36500a74b9d24ab9b75b36500a74b9d2",db27ce89f516150893bf6ac933a1f4541e9ff3998e94bc18fc32f2496bf6ee9b,d1a6de4fa68ba9fb44bed06cd895281e3faaed1c74ce815429fb9231ab2a00c2,2013-03-08 10:11:35,external
L502K00臺中縣分局秘書室,L502K00,"OU=L502K00,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:34:29,"620c59868229488cb5e1620c59868229","4bd164b9ccd98e841ea455dbcdda63b395fb1817ab14ad201cfa285e6d6a0bb7","37ab88dfdd68da4abd207c2e4228056b633c6c1003c5d7ac9e196b775d0d4351",2013-03-08 10:08:43,external
L502H00臺中縣分局第三課,L502H00,"OU=L502H00,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:34:29,f3f694452aa14b61a6bdf3f694452aa1,"952369f69246d218e39a43aa4e4714e67d6b20cbcf4ef6066f574c87b713a6ce",bf9f68a273387a325154fe907d9a96b1c82c258b3e4899a2e0c7939a5b5a34f2,2013-03-08 10:16:36,external
L502K02臺中縣分局秘書室,L502K02,"OU=L502K02,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:34:30,"9cc29fbd6d11450d94959cc29fbd6d11","6b2ce6776cb7b58a33c9d133695254e52b097e5e2e5ad5b44cda9a964d9a6b54",ab6d74d16a603dfe29e747433780040a2e300730a74c9882e0c2c524deeceeb4,2013-03-08 10:08:49,external
L502M03臺中縣分局人事室,L502M03,"OU=L502M03,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:34:30,"8dc2eadbc9f74408ad718dc2eadbc9f7","2a0d1f1e77b479815c4e9218f85857f041707b31d20ac420aa942f73ad8666dc","86b21056dec69f746750bfce53793a7aecd98b0685fb7dfff2710125b09e61ec",2013-03-08 10:03:31,external
L502N04臺中縣分局政風室,L502N04,"OU=L502N04,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:34:30,d216ad8447fa4546ab5ed216ad8447fa,"708dc56e1f4d9a55127506b21b8b9e2db58f0ad07a2410e2ec416b34abddc58b","38b3c6f957ff8698c718a75af0300a4a78d49f8cd04e60b60aecb40f1b004ef7",2013-03-08 10:23:08,external
L502L00臺中縣分局會計室,L502L00,"OU=L502L00,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:34:30,fe4f93b2742a4fae88bcfe4f93b2742a,d3a9996e08929708e61d2de0d6fb2446cf0c39bb1337c22cee14c4891e758a7c,"6bd1ef277f062bb089868f18a8671ab9d5775d707e815c280f1fd65bc1d2e4b9",2013-03-08 10:06:00,external
L502N00臺中縣分局政風室,L502N00,"OU=L502N00,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:34:30,"470ab516bc4c4a7a8de4470ab516bc4c","1d8401aeec115a8568997941b03410f56bb56b97aefb1b506f755e1706463c5a","410913711b988f8d77f51062ae7bf94114396f8aa9ee012fb0f5d406505b153b",2013-03-08 10:22:51,external
L502L05臺中縣分局會計室,L502L05,"OU=L502L05,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:34:30,"647e3eb090824f48a7c1647e3eb09082",b2f6fe2419ab729b307153608ee06adb52483e191f4dc0309fb45612824e5414,"2ae32d2f0c731f205f4c6e455814282ffde6de6da7a0fe5e6a95d9fb393dd8d2",2013-03-08 10:06:28,external
L502M00臺中縣分局人事室,L502M00,"OU=L502M00,OU=L505000,OU=L50,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2019-11-14 16:34:30,"65e9590b632c4275825265e9590b632c",ab85abd81b3b10f28166d7e97905a1cab6a6f36f894f4f25da175eb681f04fa7,e75875140383de63ca713e0eade32d5e2daacad21d9ed6e702e76c9ebd393ae3,2013-03-08 10:03:28,external
B011D02徵收科劃退股(停用),B011D02,"OU=B011D02,OU=B011D00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:46:05,"09752f1d07ebd84791b374497c5e2133","6a99ec872515a0c4923fc7423340be7c4ba962acf08c82001e1e62c2830a5224","24315e56cf23dd04bab00558d9215a89d1b7f64b5e504ad19ce1867b52bfe283",2012-02-06 15:33:07,external
N552M00彰化縣分局人事室(停用),N552M00,"OU=N552M00,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:33,"2c4d3fa7f6a54371aa0e2c4d3fa7f6a5",c99c39eb68fb7781ec75dd0fb30642dde7918ac4c79fd37d275334f45a74fd30,c608a60ded62f7860538c7e9573ef522cd7a4fc2329df5019c000f114df9dcdd,2013-03-08 10:03:38,external
B011G01資料科收件管制股(停用),B011G01,"OU=B011G01,OU=B011G00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:46:19,"565a75e814036744a7e431db5b4d7021",d84e494edd7a40a3be232c3f4fbe50bfa24f8d3cd91e65036da292a7db938f76,b6499b3ebf16ec8a0843ea869bb39fe55296af4a48f4a755c1324b41e14dbd29,2012-02-06 15:33:29,external
B011H04法務科行政救濟二股(停用),B011H04,"OU=B011H04,OU=B011H00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:46:29,"3b7816182de5344e86e1ef047666c664",b34671ac9d5b4d1fba68b2a2633b9ee60c89499947e0ef91b8dbca0a917fa0e8,b1a6a8362d8cf5873bc1aed7235848da84ef1a44416d7755ebb9541135e002e3,2012-02-06 15:33:35,external
B011H02法務科管制股(停用),B011H02,"OU=B011H02,OU=B011H00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:46:28,"92c80bf14f18834e8d2fd675ea937582","43c8a9ea4fb1d9e7244d2c1716d69825a355320adaea81e14e1c2a12e1413d38","42dd633517c1dc08f0b3bbe4fca9bccf562dd83714e62f7fa954b24227dc51dc",2012-02-06 15:33:33,external
B011H05法務科違章一股(停用),B011H05,"OU=B011H05,OU=B011H00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:46:30,"2411e5723eb54e4098a39bb8ce33eb9d","3515b7d067374f491d563973a0eea8786472715d74d514da831bf8e87a25ca72",d274401cb3c468d26f2bc1d9df09e2121656b8406d2ebb3a9d50cff64534c35d,2012-02-06 15:33:36,external
B011E04審查三科查緝二股(停用),B011E04,"OU=B011E04,OU=B011E00,OU=B01,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:46:10,"19c1859f02b1ea4b9ce80b6e540d64c3","6460b8c6845cca961a09f6f214a0222a1803c488a0417c484be55708b4d95f6c","37f593af1e8ab00128708b70502af054fcb7d521dd255d93ebdf4d7c503c59b0",2012-02-06 15:33:17,external
B58財政部中區國稅局大智稽徵所,B58,"OU=B58,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 20:32:46,"41607cf70e9e054a86c7633a9494181a","85dd75a4f39a5189b5ef9ea275c8dd476c9756e06abead381db3192d8b256c45","1484a92a60e23aecddc83a6f670cc5a124483fc459e98fc0e4f43ce4c46de07d",2012-02-06 15:28:16,external
M592M03南投分局人事室,M592M03,"OU=M592M03,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:23,"29d45ba04acd4860b43329d45ba04acd",df590e0f7d6aaf5c0c44647fc1d5811dc403b764c37180cad7c98914b51a787d,"13d2b1df7acd7f5326578c414a57edf2be11a37c782f8b729f59f24a20686208",2013-03-08 10:12:44,external
M592M00南投縣分局人事室(停用),M592M00,"OU=M592M00,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:23,c8542bf73c9c4c6798e1c8542bf73c9c,"3999d5ee767a090fccd5e8f51a940912291fa2607ac6ea47cf07cf61c077578a","4f259136e940859965e98e482ce97475be2567f4305e518e4dcfc9dc285c4b29",2013-03-08 10:12:15,external
M592E10南投分局營所遺贈稅課,M592E10,"OU=M592E10,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:15,"3d4a04e01e7e4e98b9073d4a04e01e7e","604b923997c3309c98721f55d5a61a1ebffb73bf315e60244a39fed856f447c3","7e3e8c527bb5783c582709ca784fa320ec4d4ff518e3283bb0457e12f79435b8",2013-03-08 10:13:51,external
M592F11南投分局綜所稅課,M592F11,"OU=M592F11,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:16,f7dc62e0891740629e20f7dc62e08917,a62279f60eee1cf96a713fcdac4007619d0dfb1a944dd97219b241f2e45b853d,"29af95900517ef797bf713742b77e59f4f3b313fb5a9fea2e857072a1a1f03d1",2013-03-08 10:10:58,external
M592C07南投縣分局審查課(停用),M592C07,"OU=M592C07,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:12,"0e7076f0360c4c789ef00e7076f0360c","1c0189e9e07711cf85abb3d89e337bd5720f0318e4edaf8527415c2e2136c994","05b63c4e171a390e98e051309caa714239cd36cdc2194badf3acbbafca0c2143",2013-03-08 10:16:49,external
M592D00南投縣分局徵收課(停用),M592D00,"OU=M592D00,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:13,"1ad2f80562af45eea1181ad2f80562af",d0389a44edc4c294b6e97af73fce6c6ee372b8a6603268ef2a1469e380285d14,"2fab04e9b18534185e9fcd391a37b30a7f3b517439e23581bdde89780af64e6e",2013-03-08 10:15:07,external
M592D09南投縣分局徵收課(停用),M592D09,"OU=M592D09,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:13,b362de133a664da4a7cfb362de133a66,"2be51960509122ef4e7597b4def037bfb90279603b24d1561a403a1306b96333",c673eb0275b36a5621818c2b3e767fda6e4b4d2ce8bb1f13d46989d8aacec3d5,2013-03-08 10:15:28,external
M592E00南投縣分局第一課(停用),M592E00,"OU=M592E00,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:14,"265ec9529fe44cae90ca265ec9529fe4","2653c466dad45e28259f9c07add4bab4664585837695af3bef85b1780fa2fefe","13933b328ee41ec544d7caa79909bdb2f9fd3c25d675bd55d962d2924cce850a",2013-03-08 10:11:42,external
M592F00南投縣分局第二課(停用),M592F00,"OU=M592F00,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:15,"9bec68c23f8e4e958b239bec68c23f8e",a07a86e1e4666033ce502b48ff127ac6d3367cdc544b4ff29635ccce3d752a13,"10ec98638a449236c32383e4f85bd446b19975c2b2e601367e7d92efe6dbf994",2013-03-08 10:09:03,external
M592J13南投分局服務管理課,M592J13,"OU=M592J13,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:19,bbb2ba7148394b7980a9bbb2ba714839,"039482edd644fd1a7eb58151f36a19eea85e94a9a9a78e22152e8cd8aa8f4df3",a96f859e24a8d62a929240728103bbdcd0856cc9b0211ffc83c6e82057a9e820,2013-03-08 10:22:03,external
M592G00南投縣分局資料課(停用),M592G00,"OU=M592G00,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:16,"8d946e92d726425d87c78d946e92d726","7cd13629622f0adb2380d080ca691d093d52a4f38e3a67f4c0bb04b02db189d3",aac85daaeb53fbf072b171647af9690a36e25271023ae2d44231ba34b79d8a17,2013-03-08 10:06:25,external
M592G08南投縣分局資料課(停用),M592G08,"OU=M592G08,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:17,"0558dc31926b4fdb80c30558dc31926b",f75353faeed2443640b7b6b6ed96693d182941bf69f583fefebc6f1f50460027,"7f79e0fc079b703cb16d1b37c20915a03c1feb587410c2da3ba5ecfe5b1d3b7c",2013-03-08 10:06:47,external
M592H12南投分局銷售稅課,M592H12,"OU=M592H12,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:18,"52d32856da7a4f27a29052d32856da7a",e0fdeefb07fba0735edb92e00ce7afbb32e692c9496478cbc8d4f785993553ba,"99bb487da5ead80771d92b949aea871e534684c33ba37f01642d22d3a4cecbbd",2013-03-08 10:05:08,external
M592J00南投縣分局第四課(停用),M592J00,"OU=M592J00,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:19,"78b22244ca70498fbf8878b22244ca70",febbc9c750ffae4abf8a9355dbea39c697f99de3914f2d7ec55cd8f666d9c562,bbe24d49469b8601817bc3caf941285fc1bf2d8f003485bf0d6dc7ed8431c320,2013-03-08 10:19:38,external
M592L05南投分局主計室,M592L05,"OU=M592L05,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:22,"090763a9106f4d0d8d90090763a9106f","3410cc8a91926f635a3fcbc5fbb1425cfb183e4ca0767faaac83718812760e62","9c56dfe39e7f61065596023a7d1a07a3085d1e46c042686b81f4a7748e8203fc",2013-03-08 10:15:32,external
M592B00南投縣分局服務課(停用),M592B00,"OU=M592B00,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:10,a052274aa9a94fdab2aba052274aa9a9,"56c6f92e44d95449a567a2efd568d1016d01581b6b250aa6e78403b41326eab1","5577bb1ae302d1978aae3a2137350fbf24c689d1f6ea285722b9459790d8630c",2013-03-08 10:18:57,external
M592H00南投縣分局第三課(停用),M592H00,"OU=M592H00,OU=M595900,OU=M59,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:18,"43f9df0add134061ae3d43f9df0add13","5be3997fc63e3bd1e4095c2d84c18c047b58c63f9c187438a4626b99b9347fe1",e2557a68273e46ae88f67c48a296a5646680c6739fd62c71f0a1148f9a345808,2013-03-08 10:03:35,external
M60財政部中區國稅局埔里稽徵所,M60,"OU=M60,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 20:32:49,"448b3c2f2ec7c24c8d7bcef9890044b1","5896046d5b92632b6f3385f31b6a146a07e6894b60e9fcaf39c298470abf3681","14307f6b2312438897f1c93611f830a3f7eacef223feef012a50b9e5102b8e0e",2012-02-06 15:28:24,external
M606001埔里稽徵所主任室,M606001,"OU=M606001,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:57,"6db62fe67de14c05a3386db62fe67de1","3f74853befc82be66f50983c2a21a10632cebacba1be8cc2edff3c851df2de53","6ef3f5557b095d4a5f8fa6ceba63d35de3367b02ec26cfe7f4227bea1c74bfd4",2013-03-08 10:08:46,external
M606008埔里稽徵所服務管理股,M606008,"OU=M606008,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-16 10:21:04,"91e00b0163a84de2a56091e00b0163a8","8a8f14c2323333a436d1d7e3ac16d4f4c0c5bf72206ab314ea54c4fb77484fd7",b846750aed7b6df92ef1f9e85ac50e18aabf00f1018e1a2ef8291fbdf547402f,2013-03-08 10:09:31,external
M606005埔里稽徵所徵收股(停用),M606005,"OU=M606005,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:53,"39dffb19f5604e63b66739dffb19f560","424faae878897c491a9ca3d0a5cc590bffa6526ad7e0ce307b6a1e50ee1a3d51",efa5bd0ccf7032b3c732939ea8b9ec43005fa287fb09c087480f0524f1be0fb3,2013-03-08 10:09:10,external
M606004埔里稽徵所審查股(停用),M606004,"OU=M606004,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:52,e333f92e5ac844af9e1ce333f92e5ac8,"161aa4a6955b74ead5ae4f8a328ed7848a8abe8f930b35638ddd74f079220c37","0c086fb7effb69ff9d9ae12960ab59845f3b5be8579680c0ff57828b8b175b23",2013-03-08 10:09:00,external
M606006埔里稽徵所資料股(停用),M606006,"OU=M606006,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:54,"15cd5897d97f4130846415cd5897d97f",b046b9f53e0b0d9b4e39cc04742b5f6c55eedc32f3467e561db4ca7901ec0b82,"3e3114b69281a73634dabad5130b62931aaea951329be49928bf8e2e8acea53e",2013-03-08 10:09:20,external
M606002埔里稽徵所審核員,M606002,"OU=M606002,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:58,"20d0364f7cd748a9925220d0364f7cd7",ae7e83391669ed1155e57409f9cfef668076d39b036cdddde0dcb06868b2a958,"35d91beb37303ec631012a1b3d4b86de1ce175d5e9137172360ab3cb55c76a54",2013-03-08 10:08:53,external
M606003埔里稽徵所服務股(停用),M606003,"OU=M606003,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:58,ffc87ba13b8b434dbc42ffc87ba13b8b,"5c6c70a32b4dbc3b91589b03b9b6874c558f1f90ff77933e7d32f2523cf4e309",f386649715045af2596cfc507f21457e776dd3a9d740ad7b803279fd7a8e41af,2013-03-08 10:08:56,external
M606010埔里稽徵所服務管理股(停用),M606010,"OU=M606010,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-16 12:13:01,ea9ed7f88db442bd8686ea9ed7f88db4,"78189248af75de064c49f8b641f003e88d09c0c41481f3d6810728832bb6a601",f074c1aef20adf3d74c7efcdf15b1443b571e668da50839a165c5d28748f721d,2013-03-08 10:10:36,external
M606009埔里稽徵所銷售稅股,M606009,"OU=M606009,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:56,"6ad3d3461cef415d97aa6ad3d3461cef",db223d90c6cb1ccbc3be5c5368446b0461b52dc6d62392b8670f271bb26f3a78,"45759342585b872bce919f1cc4eb405714ff42dee02688fa0f1da9255b395a38",2013-03-08 10:09:34,external
M616101竹山稽徵所主任室,M616101,"OU=M616101,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:50:00,df45e8a36b744975a840df45e8a36b74,"642756d1702c86007fc41c085464e1dbe3ad060a6f2d095aea0cb4b8027ab112","502db7d214851763d2ee919b8831436a26635e8f41a0cc4c708b8f3a2d4aac7e",2013-03-08 10:22:54,external
M616102竹山稽徵所審核員,M616102,"OU=M616102,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:50:00,"955dd2e0024f487aa7f6955dd2e0024f","8cdd92336f483f29c27bbe63284196b1439e0cd874d727bebe52fe99873dc1db","1f13a83c7c9c47551bfc3f93ead706deaa6a96a0e2a8e4a387d3e4654c5dc228",2013-03-08 10:22:57,external
M616103竹山稽徵所服務股(停用),M616103,"OU=M616103,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:50:01,"027aedeb78564ad98abe027aedeb7856",c520c77b0a4ec5f79143dc285809fa06fd0d5c2648eb5ab804f5d879ebc64acf,"5c3d9c36491709f3f65d8462cee6e46e9faaefbe24569dc5fbd5ff56ef48a549",2013-03-08 10:23:01,external
M616107竹山稽徵所營所遺贈稅股,M616107,"OU=M616107,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:50:03,"642c4326d1bc4379aaf1642c4326d1bc","802fd3309beb4fa0e5ad5d12e998f35c8a7d40064bf9f7591025bf12db84947e",e36c6305c1a8c0e8615ab4f4db79378d83446f7d2c7d3fd5bcb6ff75952f18c1,2013-03-08 10:23:25,external
M616109竹山稽徵所銷售稅股,M616109,"OU=M616109,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:50:04,"9d8b8643864a4a7c83b19d8b8643864a",a0c61eb4fc8265f3abc1aab65e9a600787fdb78aa5771666071d55e86867d2b4,a9b9584121efd844c5c0bb69a497687ef89e4453b5f231f1fbff82070d4a2842,2013-03-08 10:23:39,external
M616106竹山稽徵所資料股(停用),M616106,"OU=M616106,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:50:03,b393d7b2827c44b6852ab393d7b2827c,a0ca719b727b734125eeaf5867b9b4fe80a650bcbc4ffbaf5a88807546078d65,db971fe637a22b5b1ec7dd2594b404caa717642740bb732da6fdcf81b1091f2b,2013-03-08 10:23:15,external
M616104竹山稽徵所審查股(停用),M616104,"OU=M616104,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:50:01,"00c712c68222459f8d0500c712c68222","81a0baebd7a9957f73fe9af8e53f87a1399587a19883433373c90bd36d40adbd",c4ab48a415c5469fb3351df1f274896840112d4cf2a818825c7c97328860a70d,2013-03-08 10:23:04,external
M616105竹山稽徵所徵收股(停用),M616105,"OU=M616105,OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:50:02,ff24ed7e4c6f432b95ebff24ed7e4c6f,"8a731e6b13468b3630b872d89a3054b29286eddc20f29fa6a36dc0dfc65cc746","55e3f7c5388d4dee37584e1622d538697cd88faa16b5ac238b94be7616eff813",2013-03-08 10:23:11,external
M606007埔里稽徵所營所遺贈稅股,M606007,"OU=M606007,OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:49:54,becf03907f604bc2bb9abecf03907f60,"6111c33e4d871364fe729c93e638d276fb55cc2206a778492d8dfc5423664c42","59d74271a630f6e080a32088babcce18ade8c2868126b552c1be44a4f479a36e",2013-03-08 10:09:24,external
M606000埔里稽徵所,M606000,"OU=M606000,OU=M60,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 20:33:30,"129a46d29c7b0344a3df8d898085db24","362eb190170330159dd3a71bc5736ca0c246ba7fce19f8590457bee09660edc3",b1588a75d2ee6d2c2ffcb844caed71b0b9dd91d3b0f8c6b5d87b67696cca8493,2012-02-06 15:36:37,external
M616100竹山稽徵所,M616100,"OU=M616100,OU=M61,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 20:33:31,"0b05c25663d6474083eaf6947637de2b","6886ff29970a9a6e0c7a6f7b9b2de78cc3b856cf3083903c9dcc4b65a9c1d537",f84d82d8e20d941d476aa971059dd141c033d059820d889954f926d1e8426b65,2012-02-06 15:37:06,external
N552K02彰化分局秘書室,N552K02,"OU=N552K02,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:31,"1f2a3090485b432dbc3e1f2a3090485b",f20100f3c8d6df539fa794ee4a5b7451050327255f00abc4859e755e15ffe17a,"4c6a61af99aea9430cd0ebbfff813ed0cc06ee4d3ba2f8912ef6925460eef540",2013-03-08 10:09:27,external
N552D09彰化縣分局徵收課(停用),N552D09,"OU=N552D09,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:40,"81f572df53c04df28d0781f572df53c0","1dfd24ebbb3aac246fa012fe38b3d7efc0ad62db492e20470d62e702c6eb3968",ca2796f1562bae63fe5472f77da723ac1794b3e526a687fb99c27ab7f4b13988,2013-03-08 10:06:40,external
N552A01彰化分局分局長室,N552A01,"OU=N552A01,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:36,c1dde86befc0454b998bc1dde86befc0,a216794e7a378f3e2a6fad34656c7d2dfb227a7dfca650a5df890ae6a16ae720,b88a3121db4e6152bd88169aa2bbaba78365ff276a9b952021c961cf36bd5abc,2013-03-08 10:14:46,external
N552C00彰化縣分局審查課(停用),N552C00,"OU=N552C00,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:38,b2d25045e7f04c4c9d87b2d25045e7f0,c8044f76a6fb9b169a7decf76978fc07605e6f05a859e8a9fdc8c047003d7906,f20ab7e171d9ee310b9e4a5a67d6a39f56507d704d0ac6b5c65c76e14030457d,2013-03-08 10:08:31,external
N552D00彰化縣分局徵收課(停用),N552D00,"OU=N552D00,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:39,"221568706b944e1f89cc221568706b94",fe0e752fa59d38cb33854ef86c42faa7f753dddbb9c01718f50c7062bf2903b1,"5e301315f4a9c6f603049ac00f4fad6630d21b3756db0e10c070f54978929c12",2013-03-08 10:05:53,external
N552E10彰化分局營所遺贈稅課,N552E10,"OU=N552E10,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:41,e698a4dccf894f2581b7e698a4dccf89,"21f6055880e20038f3d2ed49715f68da31fb98f82f3e31a782490c17605a68e0",ca12f8a85ca14c42144eab9e5a21c2fa81a0b1688055042d48904a97ecdce519,2013-03-08 10:04:36,external
N552E00彰化縣分局第一課(停用),N552E00,"OU=N552E00,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:41,"21a2eb73b7a94abf9e0421a2eb73b7a9","2483180092d2477bc358ce4c1bda0f3534b7802a1ce234d065ebdd97f43b3c6d","2f928c16c9d74ce420da7dd8f7e139c798af35567eadd1d96014410085da744a",2013-03-08 10:03:24,external
N552F11彰化分局綜所稅課,N552F11,"OU=N552F11,OU=N555500,OU=N55,OU=B01ROOT,OU=MOF,DC=entbca,DC=gov,DC=tw",2023-01-13 18:48:26,"64f9c92ed12c474a9b2464f9c92ed12c","390bb8cbf4b89665f2fc687670091599865d62719e01d343965ede9049fe00a5",c6f093ced4c80eb0219815089c0677182a8f9fab189209709011ed78932f1080,2013-03-08 10:24:27,external
